('despit', 528)
('co', 527)
('deposit', 525)
('paid', 523)
('pressur', 522)
('proce', 522)
('octob', 522)
('exclud', 519)
(u'monetari', 519)
('grow', 511)
(u'carri', 511)
('press', 510)
('merger', 503)
('trust', 502)
('divis', 502)
('equip', 501)
('insur', 501)
('build', 501)
('resourc', 500)
('facil', 500)
('german', 500)
('extend', 499)
('surplu', 498)
(u'germani', 497)
('petroleum', 496)
(u'tri', 494)
('boost', 492)
('think', 491)
('tokyo', 490)
('review', 489)
('aim', 488)
('output', 487)
(u'subordin', 485)
('face', 484)
('pact', 483)
('exist', 481)
('banker', 481)
('process', 480)
('aid', 480)
('yield', 480)
('bring', 477)
('coupon', 476)
('distribut', 476)
('reason', 473)
('spend', 472)
('friday', 471)
(u'parti', 469)
('data', 468)
('taken', 468)
('peopl', 468)
('law', 468)
('paper', 466)
('cent', 464)
(u'name', 463)
('real', 462)
('design', 462)
('electr', 460)
('jan', 459)
('ventur', 459)
('expand', 459)
('small', 458)
('borrow', 457)
('main', 457)
('reduct', 455)
('place', 455)
('america', 453)
('accord', 451)
('believ', 451)
('quot', 451)
('north', 449)
('intend', 447)
('s', 446)
('western', 445)
('ad', 444)
('matur', 443)
('food', 441)
('commit', 441)
('factor', 438)
('step', 438)
('debentur', 438)
(u'quarterli', 437)
('court', 436)
('disclos', 435)
(u'mine', 434)
(u'inflat', 433)
('french', 433)
('holder', 432)
('wheat', 428)
(u'origin', 427)
('payabl', 426)
('maintain', 426)
('packag', 425)
('benefit', 425)
('perform', 425)
('yet', 424)
('fail', 423)
('revis', 422)
('latest', 422)
('launch', 422)
('brazil', 421)
('liquid', 420)
('volum', 418)
(u'commod', 418)
('crude', 416)
('ship', 416)
('jame', 416)
('releas', 415)
(u'cooper', 414)
('began', 414)
('restructur', 413)
('texa', 412)
('introduc', 411)
('partner', 410)
('guarante', 410)
('go', 410)
('advanc', 410)
('provis', 409)
('barrel', 408)
(u'citi', 408)
('key', 407)
('enter', 406)
('free', 406)
('split', 405)
('poor', 405)
('need', 405)
('prepar', 404)
('congress', 404)
('motor', 404)
('europ', 403)
(u'studi', 403)
('protect', 402)
('request', 401)
('season', 401)
('case', 399)
('tomorrow', 396)
('particip', 395)
('grain', 393)
('for', 392)
('repay', 392)
('pari', 391)
('top', 390)
('clear', 390)
('august', 389)
('store', 389)
('leader', 389)
('morn', 386)
('farm', 386)
('question', 386)
('novemb', 386)
(u'situat', 386)
('fourth', 385)
('impact', 385)
('region', 385)
('attempt', 384)
('feb', 383)
('declar', 383)
(u'stabil', 382)
('better', 382)
('arrang', 381)
('appear', 380)
('direct', 379)
('unchang', 379)
('britain', 379)
('fix', 378)
('shipment', 378)
('properti', 375)
('air', 375)
('right', 374)
('hit', 374)
('caus', 373)
('fee', 373)
('construct', 372)
('letter', 371)
('view', 370)
('fed', 369)
('electron', 368)
('monday', 368)
('discount', 367)
('expir', 367)
(u'sharpli', 366)
('polit', 366)
('car', 366)
(u'specul', 364)
('depend', 364)
('repurchas', 364)
('usda', 363)
('replac', 360)
('establish', 360)
('crop', 360)
(u'deliveri', 360)
(u'daili', 360)
('natur', 357)
('worker', 357)
('grant', 357)
('predict', 357)
('reject', 355)
('determin', 354)
(u'regul', 353)
('assist', 351)
('lend', 350)
('economist', 350)
('seri', 350)
('engin', 349)
(u'denomin', 348)
('damag', 348)
('ahead', 348)
('elect', 348)
('creditor', 346)
('gold', 345)
('takeov', 345)
('sharp', 344)
('john', 343)
('east', 342)
('chemic', 341)
('white', 341)
('test', 340)
('urg', 340)
('telephon', 340)
('find', 337)
(u'heavi', 336)
('council', 336)
('flow', 333)
('senat', 333)
(u'cite', 333)
('person', 332)
('toward', 331)
('mid', 331)
('a', 331)
('pacif', 330)
('prospect', 330)
('potenti', 330)
('reform', 329)
(u'relat', 329)
('payout', 328)
('warrant', 327)
('delay', 327)
('brother', 327)
('creat', 326)
('express', 326)
('don', 326)
(u'extraordinari', 324)
('restrict', 324)
('princip', 324)
('baker', 323)
('par', 323)
('intent', 322)
(u'strike', 322)
(u'capac', 321)
('recommend', 318)
('statist', 318)
('expens', 318)
('purpos', 318)
('robert', 317)
('contribut', 317)
('risk', 316)
('gulf', 315)
('democrat', 315)
('employe', 314)
('p', 313)
('leav', 312)
('explor', 311)
(u'applic', 311)
('run', 310)
('light', 310)
('chicago', 310)
('up', 308)
('difficult', 307)
('transport', 307)
('eas', 307)
('soviet', 307)
('retail', 306)
('took', 306)
('china', 305)
('success', 305)
('slow', 304)
('england', 304)
('add', 302)
('hour', 301)
('tariff', 301)
('to', 301)
('interview', 301)
('airlin', 301)
('commerc', 301)
('gross', 300)
('appli', 300)
('five', 297)
('nd', 296)
('expans', 296)
('confid', 295)
('margin', 295)
('oversea', 294)
('substanti', 294)
(u'confirm', 293)
('equal', 292)
('intervent', 291)
('network', 291)
('line', 290)
(u'organ', 290)
('impos', 290)
('greater', 289)
('farmer', 289)
('turn', 289)
('transfer', 289)
('encourag', 289)
('materi', 289)
('life', 288)
('broker', 288)
('discontinu', 287)
(u'separ', 287)
(u'consider', 286)
('progress', 285)
('publish', 284)
('australian', 284)
('eurobond', 283)
('televis', 282)
('suspend', 282)
(u'legisl', 281)
('southern', 281)
('swiss', 280)
('claim', 280)
('prevent', 278)
('employ', 277)
('termin', 277)
('corn', 277)
('newspap', 277)
('pre', 276)
('achiev', 275)
('link', 275)
(u'consolid', 275)
('warn', 275)
('longer', 275)
(u'regulatori', 274)
('side', 274)
(u'wide', 274)
('disput', 272)
(u'emerg', 272)
('won', 271)
('join', 271)
('certif', 271)
('oppos', 270)
(u'util', 269)
('unless', 268)
('session', 267)
('suggest', 267)
('consist', 267)
('australia', 266)
(u'moodi', 266)
('exercis', 265)
('hand', 265)
(u'unlik', 265)
('structur', 264)
('excess', 263)
('met', 263)
(u'registr', 263)
('turnov', 263)
('redeem', 262)
('serv', 261)
('tuesday', 260)
('maker', 260)
(u'conserv', 260)
('night', 259)
('undisclos', 259)
('buyer', 259)
('dec', 259)
('morgan', 259)
('war', 258)
('left', 258)
('back', 257)
('regular', 257)
('metal', 257)
('weak', 256)
('visit', 255)
('pass', 254)
('medium', 254)
('fear', 253)
('best', 253)
('sugar', 253)
('push', 253)
('deni', 253)
('retain', 252)
('hard', 252)
('lost', 251)
('quota', 251)
('field', 251)
('adopt', 251)
('parent', 251)
(u'anticip', 251)
('crisi', 250)
('resign', 250)
('mortgag', 249)
('award', 249)
('street', 248)
('principl', 247)
(u'exceed', 246)
('offset', 246)
('concess', 246)
(u'affili', 246)
('minimum', 245)
('specif', 245)
('class', 245)
(u'monthli', 244)
('opposit', 243)
('lot', 242)
('william', 242)
(u'steadi', 241)
('paul', 241)
('northern', 240)
('brazilian', 239)
(u'fulli', 239)
('settlement', 239)
(u'come', 239)
('role', 238)
('lynch', 238)
(u'definit', 238)
('big', 238)
('trend', 237)
('job', 237)
(u'investig', 237)
('defens', 237)
('luxembourg', 236)
('advis', 236)
('connect', 236)
('steel', 235)
('merril', 235)
('partnership', 235)
('rest', 234)
('iran', 234)
('implement', 233)
('refus', 232)
('independ', 232)
('altern', 232)
('enterpris', 231)
('critic', 230)
('opportun', 230)
('regist', 230)
(u'possibl', 230)
('wall', 230)
('attract', 229)
('parliament', 229)
(u'wholli', 229)
('win', 229)
('richard', 229)
('health', 227)
(u'itali', 227)
('refin', 226)
('size', 226)
('governor', 226)
('center', 226)
('legal', 226)
('technic', 226)
('staff', 226)
('premium', 226)
('stand', 225)
('land', 224)
('individu', 224)
('callabl', 224)
(u'strategi', 224)
('resolv', 224)
('soybean', 224)
('convers', 223)
('percentag', 222)
('refer', 222)
('attack', 221)
('compris', 221)
('arm', 221)
('port', 220)
('estat', 220)
(u'recoveri', 219)
(u'practic', 219)
(u'organis', 219)
('avoid', 219)
('matter', 219)
('dutch', 219)
('formal', 218)
('block', 217)
('basic', 216)
(u'partli', 216)
('david', 215)
('worldwid', 215)
('part', 215)
('permit', 215)
(u'militari', 214)
('lift', 214)
(u'live', 214)
('halt', 214)
('boston', 214)
('book', 214)
('outlook', 213)
('seriou', 213)
('speak', 213)
('favour', 213)
('mexico', 212)
('sterl', 211)
(u'weekli', 211)
('great', 211)
(u'preliminari', 211)
('water', 211)
('access', 210)
(u'doubl', 210)
('retir', 210)
('california', 210)
('enhanc', 209)
('identifi', 209)
('pend', 209)
(u'oblig', 209)
('respond', 208)
('promot', 208)
(u'temporari', 208)
('object', 208)
(u'telecommun', 208)
(u'inventori', 207)
('remov', 207)
('thing', 206)
(u'alleg', 206)
('assum', 205)
('biggest', 205)
('affair', 204)
('conduct', 204)
('singl', 204)
('movement', 204)
(u'entir', 204)
('occur', 203)
('consult', 203)
(u'primari', 202)
(u'locat', 202)
('equival', 202)
('care', 202)
('present', 202)
('brought', 202)
('deleg', 201)
(u'newli', 201)
('pretax', 201)
('signal', 201)
('fuel', 201)
('tradit', 201)
('fact', 201)
('threaten', 200)
('variou', 200)
('togeth', 200)
('whose', 200)
('wage', 200)
('though', 200)
('aircraft', 200)
('round', 199)
('date', 199)
('kong', 199)
('correct', 199)
('affect', 198)
('item', 198)
('hong', 197)
('suit', 197)
('ton', 197)
('consumpt', 197)
('coffe', 196)
('suffer', 196)
('licens', 196)
('renew', 195)
('drug', 195)
('chanc', 194)
(u'qualiti', 194)
('mile', 194)
('failur', 193)
('elimin', 193)
('normal', 193)
('strengthen', 193)
('michael', 192)
('stage', 192)
('spread', 192)
(u'proceed', 192)
(u'deputi', 192)
('stabl', 191)
('appropri', 191)
('approach', 191)
('nil', 191)
('difficulti', 191)
('shortag', 190)
('whole', 190)
(u'abil', 190)
('hear', 190)
(u'famili', 190)
('afternoon', 189)
('favor', 189)
('speech', 189)
('stimul', 188)
('diplomat', 188)
('wait', 188)
('resum', 187)
('miner', 187)
('compet', 187)
('thursday', 187)
('enabl', 187)
(u'sever', 186)
(u'subsidi', 185)
('softwar', 185)
('leas', 185)
('africa', 184)
('four', 184)
('salomon', 184)
('shearson', 184)
('via', 184)
('went', 184)
('grade', 184)
('sought', 183)
('global', 182)
('remark', 182)
('lehman', 182)
('maximum', 181)
('promis', 181)
('medic', 181)
(u'violat', 181)
('branch', 180)
('labour', 180)
(u'liabil', 180)
('follow', 180)
('fundament', 180)
('weather', 179)
('float', 179)
('wednesday', 178)
('extens', 178)
('weekend', 178)
('gmt', 178)
('drill', 178)
('downgrad', 178)
(u'liber', 178)
('break', 178)
('act', 177)
('machin', 177)
('instrument', 177)
('lack', 177)
(u'instal', 176)
('cumul', 176)
('strength', 176)
('idea', 176)
(u'integr', 176)
('feel', 176)
('summer', 176)
('seat', 175)
('curb', 175)
(u'concentr', 175)
('narrow', 175)
('settl', 175)
('neg', 174)
('shift', 174)
('differ', 174)
('expenditur', 174)
('spokeswoman', 173)
('congression', 172)
('lose', 172)
('solut', 172)
('truck', 172)
('revers', 171)
('merg', 171)
('bear', 171)
('huge', 170)
('recov', 170)
(u'readi', 170)
('depress', 170)
('semiconductor', 169)
('forward', 169)
('deliv', 169)
('district', 169)
('ownership', 169)
('vehicl', 168)
('reschedul', 168)
('mill', 168)
(u'scale', 168)
('amend', 167)
('minor', 167)
('bundesbank', 167)
('attribut', 167)
('middl', 167)
('nomin', 166)
('retali', 166)
('taiwan', 166)
('describ', 166)
('appoint', 165)
('defend', 165)
('interven', 165)
('eastern', 165)
('off', 164)
('b', 164)
('on', 164)
('submit', 164)
('dilut', 163)
('withdraw', 163)
('stabilis', 163)
('hurt', 163)
('explain', 163)
('duti', 163)
('stay', 162)
('larger', 162)
('extern', 162)
('flexibl', 162)
('decreas', 161)
('doubt', 161)
('model', 161)
('attend', 161)
('syndic', 161)
('bancorp', 160)
(u'fire', 160)
('ground', 160)
('opinion', 160)
('african', 160)
('assur', 159)
('portion', 159)
('pledg', 159)
('thought', 158)
('abroad', 158)
('korea', 158)
('compon', 158)
('philippin', 158)
('appeal', 158)
('draw', 158)
(u'bankruptci', 158)
(u'bodi', 158)
(u'counti', 157)
('succeed', 157)
('prompt', 157)
('minu', 157)
('pipelin', 157)
('anti', 156)
('fight', 156)
(u'moder', 156)
('select', 156)
('stockhold', 156)
(u'inform', 155)
('sea', 155)
('handl', 155)
('spot', 154)
('ounc', 154)
('goal', 154)
('spain', 154)
('pound', 154)
('conclud', 153)
('island', 153)
('univers', 153)
('cours', 153)
('subcommitte', 152)
('coast', 152)
(u'alli', 152)
('contain', 152)
('brokerag', 151)
('zealand', 151)
('poll', 151)
('drive', 151)
('d', 151)
(u'shortli', 150)
('ratio', 150)
('resist', 150)
('opec', 150)
('buyout', 150)
('spring', 150)
('load', 150)
(u'uncertainti', 149)
('optimist', 149)
('stop', 149)
('panel', 149)
('stress', 149)
('social', 149)
('station', 148)
('calendar', 148)
(u'worri', 147)
('sach', 147)
('iranian', 147)
('pursu', 147)
('happen', 147)
('asia', 147)
('interbank', 146)
(u'reorgan', 146)
('imf', 146)
(u'calcul', 146)
('versu', 146)
('latin', 146)
('stanley', 146)
('evid', 146)
('incent', 145)
('play', 145)
('ensur', 145)
('so', 145)
('redempt', 145)
('advantag', 144)
('owner', 144)
('centr', 144)
('respect', 144)
('cargo', 144)
(u'prove', 144)
('goldman', 143)
(u'coordin', 143)
('georg', 143)
(u'evalu', 142)
('sole', 142)
('sept', 142)
('floor', 142)
('highest', 141)
('kind', 141)
('scheme', 141)
('debtor', 140)
(u'ordinari', 140)
('protest', 140)
('stood', 140)
('six', 140)
(u'extrem', 139)
('monitor', 139)
('document', 139)
('argu', 139)
(u'restat', 138)
('type', 138)
('re', 138)
('offshor', 138)
('iraq', 138)
('sustain', 138)
('pension', 137)
('risen', 137)
('cabl', 137)
('smaller', 137)
('provision', 137)
('reaction', 137)
('welcom', 136)
('continent', 136)
('imbal', 136)
('sheet', 136)
('headquart', 136)
('lambert', 136)
('draft', 136)
('focu', 136)
('tie', 136)
('debat', 135)
('upward', 135)
('eventu', 135)
('fluctuat', 135)
('aggress', 134)
('flight', 134)
('g', 134)
('feed', 134)
('upon', 134)
('winter', 133)
('tell', 133)
('understand', 133)
('surpris', 133)
('fresh', 133)
('feet', 133)
('built', 133)
('survey', 132)
('grew', 132)
('virtual', 132)
('italian', 132)
('mutual', 132)
(u'write', 132)
('burnham', 131)
('saudi', 131)
('unabl', 131)
('merchant', 131)
('repli', 131)
('chines', 130)
('broad', 130)
('throughout', 130)
('laboratori', 130)
(u'directli', 130)
('san', 130)
('florida', 130)
('c', 130)
('unemploy', 129)
('address', 129)
('leverag', 129)
('bpd', 129)
('counter', 129)
('assess', 129)
('ford', 128)
('harvest', 128)
(u'underli', 128)
('radio', 128)
(u'partial', 128)
('elabor', 128)
('portfolio', 128)
('over', 128)
('nuclear', 127)
('room', 127)
('programm', 127)
('relief', 127)
('drexel', 127)
('protectionist', 127)
('put', 127)
('ten', 127)
('t', 127)
('stem', 127)
('chrysler', 126)
('upgrad', 126)
('passeng', 126)
('minut', 125)
(u'compens', 125)
('ore', 124)
('bad', 124)
('overnight', 124)
('auction', 124)
('contact', 124)
('smith', 124)
('brown', 124)
('switch', 124)
('soft', 124)
('threat', 124)
('interim', 123)
('outlin', 123)
(u'advisori', 123)
('challeng', 123)
('strateg', 123)
('hotel', 123)
(u'alloc', 123)
('atlant', 123)
('cabinet', 123)
('video', 122)
('placement', 122)
('royal', 122)
('recess', 122)
('fair', 122)
('volcker', 122)
('collaps', 122)
('restor', 122)
('may', 122)
(u'jointli', 122)
('method', 122)
('singapor', 122)
('plu', 122)
('campaign', 122)
('raw', 122)
('ceil', 121)
(u'effici', 121)
('finish', 121)
('site', 121)
('auto', 121)
('ecu', 121)
('entitl', 121)
(u'troubl', 121)
(u'usual', 121)
('bonu', 121)
('bureau', 121)
('ohio', 120)
('asian', 120)
('copper', 120)
('statu', 120)
(u'increasingli', 119)
('trigger', 119)
('charl', 119)
('republican', 119)
('team', 119)
('speed', 119)
('defenc', 119)
('stronger', 119)
(u'examin', 119)
('indonesia', 118)
('supplier', 118)
('argentina', 118)
('multi', 118)
('phase', 118)
('tough', 118)
('lowest', 118)
('kill', 118)
('modest', 117)
('wholesal', 117)
('the', 117)
('influenc', 117)
('coal', 117)
(u'appreci', 117)
('m', 117)
('broadcast', 117)
('storag', 117)
('accru', 117)
('toronto', 117)
('gatt', 117)
('extent', 116)
('crown', 116)
('procedur', 116)
('saturday', 116)
('nakason', 116)
('complaint', 116)
('danger', 116)
('agent', 116)
('receipt', 115)
('diversifi', 115)
('calif', 115)
('charter', 115)
('summit', 115)
('tool', 115)
('gap', 115)
(u'assembl', 115)
('lender', 115)
('ban', 115)
('exclus', 114)
('weight', 114)
('bilater', 114)
('user', 114)
(u'gradual', 114)
(u'acceler', 114)
(u'circul', 113)
('satisfi', 113)
('switzerland', 113)
('netherland', 113)
('dispos', 113)
('jump', 112)
('venezuela', 112)
('seven', 112)
('surg', 112)
('acr', 112)
('thu', 112)
(u'capabl', 112)
('missil', 112)
('match', 112)
('india', 112)
('suffici', 111)
('bell', 111)
(u'repeat', 111)
('actual', 111)
('silver', 111)
('environ', 111)
('therefor', 111)
('f', 111)
('yasuhiro', 111)
('burden', 111)
('controversi', 110)
('semi', 110)
('introduct', 110)
('pharmaceut', 110)
('complex', 110)
('compromis', 110)
('nasdaq', 110)
('consortium', 110)
('digit', 110)
('tighten', 110)
('convinc', 109)
('chip', 109)
('exposur', 109)
('insid', 109)
('begun', 109)
('exampl', 109)
('cattl', 109)
('illinoi', 109)
('ibm', 108)
('fallen', 108)
('sentiment', 108)
('gm', 108)
('sunday', 108)
('volatil', 108)
(u'highli', 108)
('peter', 108)
('featur', 108)
('moscow', 108)
('bulk', 108)
('river', 108)
('ccc', 108)
('bar', 108)
('pace', 107)
('marin', 107)
('experi', 107)
('freez', 107)
(u'clearli', 107)
('chancellor', 107)
('adequ', 107)
('arriv', 107)
('choic', 107)
('swap', 106)
('u', 106)
(u'refineri', 106)
('mix', 106)
('chapter', 106)
('hike', 106)
('event', 106)
('brand', 106)
('rain', 106)
('rapid', 106)
('written', 105)
('sanction', 105)
('peak', 105)
(u'dri', 105)
('bushel', 105)
('sweden', 104)
('carrier', 104)
('cross', 104)
('tight', 104)
('mercantil', 104)
('suspens', 104)
('carryforward', 103)
('veget', 103)
('postpon', 103)
('arabia', 103)
('vessel', 103)
('exchequ', 103)
('battl', 103)
('travel', 102)
(u'fairli', 102)
('belgian', 102)
('keep', 102)
('rout', 102)
('meant', 102)
(u'serious', 102)
('rice', 101)
('houston', 101)
('ralli', 101)
('pick', 101)
('send', 101)
('broke', 101)
('cancel', 101)
('textil', 101)
(u'blame', 101)
('gasolin', 101)
('show', 101)
('provinc', 101)
('clayton', 101)
('hutton', 101)
('citicorp', 101)
('weaken', 101)
('rubber', 101)
('react', 101)
('aug', 100)
('dismiss', 100)
('incur', 100)
('rumor', 100)
('miyazawa', 100)
('surplus', 100)
('subsequ', 100)
('lo', 100)
('harri', 100)
(u'secondari', 100)
('shelf', 100)
(u'factori', 100)
('kilo', 100)
('deterior', 99)
('barrier', 99)
('row', 99)
('solv', 99)
('circumst', 99)
('remaind', 99)
('fine', 99)
('hog', 99)
('soar', 99)
('reaffirm', 99)
('roll', 98)
(u'machineri', 98)
('collect', 98)
('attent', 98)
('thousand', 98)
('space', 98)
('angel', 98)
('treatment', 98)
('easier', 98)
(u'advers', 98)
(u'unusu', 98)
('writedown', 98)
('manhattan', 97)
('cocoa', 97)
('telegraph', 97)
('ba', 97)
('ecuador', 97)
('cotton', 97)
('jersey', 97)
('massiv', 97)
(u'owe', 97)
('dow', 97)
('mount', 97)
('shut', 97)
('affirm', 97)
('ussr', 96)
(u'prioriti', 96)
('relationship', 96)
('arab', 96)
('republ', 96)
(u'deregul', 96)
('freight', 96)
('realiz', 96)
('watch', 96)
('belgium', 96)
('disappoint', 96)
('scandal', 96)
('oct', 96)
('distributor', 96)
('aerospac', 95)
('inject', 95)
('abandon', 95)
('judg', 95)
('mainten', 95)
('chase', 95)
('lawsuit', 94)
('client', 94)
('zero', 94)
('climb', 94)
('guilder', 94)
('underway', 94)
('rel', 94)
('pa', 94)
('fast', 94)
(u'demonstr', 94)
('old', 94)
(u'depreci', 94)
('essenti', 94)
('await', 94)
('invit', 94)
('widen', 94)
('extra', 93)
(u'heavili', 93)
('felt', 93)
('spent', 93)
('kuwait', 93)
('check', 93)
('yeutter', 93)
('reiter', 93)
('martin', 93)
('presidenti', 93)
('widespread', 93)
('unveil', 92)
('acknowledg', 92)
('insist', 92)
('banqu', 92)
('deadlin', 92)
('shortfal', 92)
('outcom', 92)
('navi', 92)
(u'parliamentari', 92)
('alan', 92)
('cereal', 91)
('expert', 91)
('notic', 91)
('ontario', 91)
('ill', 91)
('labor', 91)
('sound', 90)
('bours', 90)
('sum', 90)
(u'varieti', 90)
('engag', 90)
('except', 90)
(u'popular', 90)
(u'simpli', 90)
('beef', 90)
('dougla', 90)
('malaysia', 90)
('devic', 90)
('donald', 90)
('nippon', 89)
('justic', 89)
('wast', 89)
('al', 89)
('moment', 89)
('est', 89)
('coupl', 89)
('slip', 89)
('lake', 89)
('competitor', 89)
('frankfurt', 89)
('answer', 89)
('maiz', 89)
('howard', 89)
('thailand', 88)
('gnp', 88)
('workforc', 88)
('voic', 88)
('accus', 88)
('black', 88)
('heat', 88)
('shop', 88)
(u'incorpor', 88)
(u'rapidli', 88)
('club', 88)
('front', 88)
('defer', 88)
('reluct', 87)
('flat', 87)
('hill', 87)
('lloyd', 87)
