(u'vote', 920)
('insur', 914)
('low', 911)
('debentur', 910)
('want', 907)
('soviet', 907)
('british', 904)
('way', 902)
('cent', 895)
('baker', 886)
('crude', 883)
(u'author', 866)
('div', 863)
('prime', 862)
('previou', 861)
('septemb', 857)
('underwrit', 852)
('ask', 846)
('plc', 846)
(u'technolog', 843)
('crop', 843)
('facil', 843)
('deposit', 843)
('fed', 835)
('target', 831)
('transact', 826)
('joint', 825)
('yield', 825)
('form', 820)
(u'secretari', 819)
('result', 819)
('number', 816)
(u'monetari', 815)
('tokyo', 809)
('confer', 808)
('ventur', 807)
('standard', 807)
('borrow', 806)
(u'indic', 806)
('strong', 805)
('condit', 803)
(u'equiti', 799)
('balanc', 796)
('washington', 794)
('detail', 790)
('gulf', 787)
('french', 786)
('spend', 785)
('paper', 784)
('local', 784)
(u'parti', 783)
('accept', 783)
('coffe', 779)
(u'inflat', 777)
('nil', 777)
('economist', 774)
('trust', 773)
('corn', 771)
('reflect', 767)
('cover', 766)
('pact', 761)
('late', 761)
(u'strike', 761)
('concern', 760)
('motor', 759)
('largest', 756)
('data', 756)
('ship', 753)
(u'germani', 748)
('texa', 747)
('accord', 744)
('post', 740)
('electr', 737)
('within', 737)
('ltd', 735)
('one', 733)
('western', 733)
('resourc', 732)
('see', 729)
('custom', 728)
('quota', 725)
('competit', 725)
('warrant', 724)
('rd', 723)
('reform', 717)
('larg', 717)
('petroleum', 715)
('list', 711)
('store', 710)
('divis', 710)
('packag', 707)
('final', 705)
('senat', 704)
('respons', 702)
('inc', 700)
('worker', 697)
('build', 697)
('split', 695)
('pressur', 694)
('food', 692)
('vice', 691)
('st', 690)
('air', 690)
('return', 690)
('head', 688)
(u'make', 688)
('extend', 687)
('revis', 687)
('involv', 684)
('special', 680)
('usda', 680)
('pari', 677)
('law', 677)
(u'qtli', 676)
('season', 676)
(u'commod', 676)
('opec', 672)
('schedul', 671)
('congress', 670)
('exclud', 668)
(u'studi', 667)
('a', 667)
('pacif', 665)
('bought', 663)
('whether', 662)
('equip', 661)
('creditor', 660)
('hope', 659)
('worth', 658)
('think', 654)
('north', 649)
('test', 648)
('distribut', 648)
(u'name', 648)
('airlin', 646)
('soybean', 645)
('decid', 639)
('grow', 636)
('paid', 634)
('octob', 634)
('elect', 626)
('right', 625)
('coupon', 621)
('review', 620)
('repurchas', 620)
('iran', 619)
('co', 618)
('friday', 617)
('effort', 616)
(u'subordin', 615)
('without', 610)
('lend', 608)
('peopl', 608)
('process', 607)
('combin', 607)
('real', 605)
(u'citi', 604)
('despit', 603)
('press', 602)
('volum', 598)
('boost', 597)
('subject', 594)
('shipment', 593)
('quot', 592)
('factor', 590)
('launch', 590)
('case', 589)
('chemic', 589)
('properti', 588)
('engin', 586)
('restructur', 586)
('liquid', 586)
(u'carri', 584)
('partner', 582)
('led', 582)
('america', 579)
(u'cooper', 578)
('europ', 576)
('farmer', 575)
('face', 575)
('swiss', 575)
('provis', 574)
('s', 573)
('proce', 573)
(u'moodi', 573)
('fourth', 572)
(u'tri', 569)
('exist', 568)
('intervent', 565)
('expand', 564)
('commit', 564)
('takeov', 563)
('matur', 562)
('reduct', 561)
('britain', 561)
('broker', 557)
('white', 557)
('australian', 556)
('advanc', 556)
('tariff', 555)
('guarante', 552)
('holder', 551)
('taiwan', 551)
('region', 546)
('main', 543)
('design', 542)
('polit', 541)
('repay', 540)
(u'stabil', 539)
('leader', 539)
('free', 539)
('aim', 538)
('perform', 538)
('request', 537)
('p', 537)
('introduc', 535)
('drug', 535)
('explor', 533)
('small', 532)
('express', 531)
('believ', 527)
('reason', 527)
('bundesbank', 527)
('certif', 527)
('steel', 526)
('natur', 525)
('council', 525)
('protect', 523)
('bpd', 522)
('bring', 521)
('democrat', 520)
('electron', 516)
('discount', 516)
('go', 511)
('step', 510)
('construct', 509)
('fee', 509)
('novemb', 509)
('benefit', 507)
('place', 507)
('fix', 505)
(u'specul', 504)
('letter', 504)
('releas', 504)
('fail', 503)
('particip', 502)
('taken', 501)
('texaco', 496)
('clear', 496)
('damag', 495)
('seri', 495)
(u'regul', 493)
(u'daili', 492)
('philippin', 491)
('life', 490)
('saudi', 490)
('ton', 490)
('intend', 489)
('tomorrow', 488)
('jan', 487)
('ad', 486)
('unchang', 486)
('maintain', 486)
(u'quarterli', 486)
('latest', 485)
('person', 484)
('telephon', 480)
(u'origin', 479)
('morn', 473)
('key', 473)
(u'deliveri', 473)
('metal', 473)
('august', 471)
('monday', 471)
('eurobond', 469)
('expir', 469)
('direct', 468)
('mortgag', 468)
('prepar', 465)
('top', 465)
('yet', 464)
('disclos', 463)
('network', 460)
('arrang', 459)
('need', 458)
('hour', 456)
('retail', 456)
('poor', 454)
('reject', 454)
('payabl', 454)
('enter', 454)
('dutch', 453)
('sterl', 452)
('for', 452)
('impact', 452)
('declar', 452)
('chicago', 451)
(u'situat', 448)
('began', 448)
('question', 447)
('australia', 447)
('grant', 447)
('east', 447)
('hit', 446)
(u'applic', 445)
('recommend', 444)
('better', 444)
(u'capac', 443)
('chrysler', 442)
('jame', 442)
(u'legisl', 441)
('risk', 441)
('delay', 440)
('class', 438)
('predict', 437)
('employ', 436)
('deleg', 435)
('land', 435)
(u'heavi', 435)
('assist', 434)
('employe', 434)
('cocoa', 433)
('restrict', 433)
('urg', 432)
('attack', 432)
('field', 432)
('establish', 432)
('morgan', 432)
('commerc', 431)
('attempt', 429)
('appear', 428)
('replac', 425)
('turnov', 425)
(u'util', 424)
('southern', 421)
('feb', 420)
('view', 420)
('redeem', 418)
('mexico', 415)
('england', 415)
(u'conserv', 414)
('transport', 413)
('kong', 412)
('caus', 411)
('sharp', 409)
('depend', 407)
('oversea', 406)
('resign', 406)
('flow', 405)
('princip', 404)
('line', 402)
(u'subsidi', 402)
('margin', 401)
(u'sharpli', 400)
('settlement', 399)
('africa', 398)
('disput', 398)
('par', 398)
('light', 397)
(u'extraordinari', 396)
('partnership', 396)
('find', 396)
(u'relat', 394)
('ounc', 391)
('ahead', 391)
('war', 391)
('claim', 390)
('progress', 390)
('imf', 389)
('port', 389)
('contribut', 389)
('expens', 388)
('merril', 388)
('brother', 387)
('brazilian', 386)
(u'consolid', 385)
('nakason', 385)
('don', 385)
('determin', 384)
('prospect', 384)
('session', 384)
('diplomat', 384)
(u'denomin', 382)
('transfer', 382)
('eas', 382)
('wage', 382)
('add', 382)
('john', 381)
('to', 381)
('volcker', 379)
('materi', 378)
('potenti', 377)
('hong', 376)
('confid', 375)
('newspap', 375)
('mid', 374)
('slow', 373)
('ibm', 372)
('link', 372)
('expans', 371)
('mile', 370)
('toward', 368)
('semiconductor', 368)
('iranian', 368)
('impos', 368)
('discontinu', 366)
('publish', 366)
('lynch', 365)
('exercis', 364)
('won', 363)
('warn', 363)
('termin', 362)
('robert', 362)
('korea', 362)
('refin', 361)
('defens', 361)
('oppos', 360)
('statist', 360)
(u'confirm', 360)
('creat', 358)
('suit', 358)
('run', 357)
('televis', 356)
('crisi', 356)
('pre', 356)
(u'cite', 356)
('suspend', 356)
('intent', 354)
('m', 354)
('arm', 354)
('maker', 353)
('shearson', 350)
('leav', 350)
('street', 348)
('award', 348)
('dome', 348)
('appli', 348)
('visit', 347)
(u'registr', 347)
('success', 346)
('pipelin', 346)
('difficult', 345)
('opposit', 345)
(u'alli', 345)
(u'itali', 344)
('softwar', 343)
('northern', 342)
('buyer', 341)
('indonesia', 340)
('up', 340)
('payout', 340)
(u'telecommun', 340)
('gross', 339)
('interview', 339)
('join', 339)
('guilder', 337)
(u'investig', 337)
('miner', 337)
('job', 336)
('fuel', 336)
('center', 335)
('health', 335)
(u'organ', 335)
('side', 335)
('parent', 335)
('copper', 334)
('water', 334)
('encourag', 333)
('excess', 332)
('truck', 332)
('purpos', 331)
('staff', 330)
('took', 329)
('five', 329)
('drill', 328)
('greater', 327)
('back', 326)
('structur', 326)
('night', 325)
('gatt', 325)
('wall', 323)
('equal', 322)
('weather', 322)
('ecuador', 322)
('substanti', 321)
('block', 321)
('turn', 320)
('ford', 320)
('medium', 320)
('altern', 320)
('achiev', 319)
(u'separ', 318)
('william', 318)
('grade', 318)
('california', 318)
('buffer', 317)
('fear', 317)
(u'emerg', 317)
('pass', 316)
('aircraft', 315)
(u'steadi', 314)
(u'unlik', 314)
(u'affili', 314)
(u'consider', 313)
('estat', 313)
('seat', 312)
('dec', 312)
('nd', 311)
('weak', 311)
('push', 311)
('longer', 311)
(u'regulatori', 310)
('leas', 310)
('poll', 308)
('lift', 307)
('hard', 307)
('tuesday', 305)
('prevent', 305)
('downgrad', 305)
('adopt', 305)
('singapor', 305)
('lot', 304)
('suggest', 304)
(u'wide', 303)
(u'strategi', 302)
('reschedul', 302)
(u'militari', 301)
('salomon', 300)
('cabl', 300)
('deni', 300)
('lawson', 299)
('medic', 298)
('enterpris', 297)
(u'bankruptci', 297)
('silver', 296)
('role', 295)
('minimum', 295)
('critic', 295)
(u'recoveri', 294)
('chip', 294)
('governor', 294)
('pound', 294)
('african', 294)
('auction', 293)
('argentina', 293)
('best', 292)
('convers', 292)
('hand', 291)
('great', 291)
('licens', 290)
('serv', 289)
('b', 288)
('parliament', 288)
(u'alleg', 288)
('labour', 287)
('consist', 287)
('unless', 287)
('lost', 286)
('g', 286)
('gencorp', 286)
(u'inventori', 285)
('iraq', 285)
('boston', 285)
('left', 285)
('advis', 285)
('met', 284)
('legal', 284)
('usair', 284)
('crown', 283)
('book', 283)
('access', 282)
('acr', 281)
('premium', 281)
('big', 281)
(u'practic', 280)
('luxembourg', 280)
('harvest', 280)
('venezuela', 279)
(u'live', 279)
('float', 279)
(u'primari', 278)
('specif', 278)
('load', 278)
(u'fulli', 277)
('mill', 277)
('bell', 276)
(u'anticip', 276)
('trend', 275)
('india', 275)
('independ', 275)
('dilut', 274)
('regular', 274)
(u'monthli', 274)
('individu', 273)
('zealand', 272)
('cattl', 272)
('latin', 272)
('implement', 271)
('part', 271)
('principl', 270)
('signal', 270)
('correct', 270)
('consumpt', 270)
('ratio', 269)
(u'exceed', 269)
('refer', 269)
('unemploy', 268)
('round', 268)
('machin', 268)
('vehicl', 268)
('retain', 268)
('regist', 268)
('spain', 268)
(u'famili', 268)
('appeal', 267)
(u'come', 267)
('concess', 267)
('debtor', 266)
('attract', 266)
('technic', 266)
('retali', 265)
('resolv', 265)
(u'definit', 265)
('undisclos', 264)
('amend', 264)
('offset', 264)
('connect', 263)
('care', 262)
('branch', 261)
('ecu', 261)
('beef', 261)
('paul', 261)
('outlook', 260)
(u'possibl', 260)
('refus', 259)
('eastern', 259)
('rubber', 259)
('rice', 258)
('halt', 258)
('hear', 257)
('permit', 257)
(u'qualiti', 256)
('brokerag', 255)
('cotton', 255)
('yeutter', 255)
('basic', 254)
('continent', 254)
('model', 254)
('on', 254)
('instrument', 254)
('retir', 254)
(u'weekli', 253)
('stand', 253)
('nuclear', 252)
('percentag', 252)
('missil', 252)
('hotel', 252)
('normal', 251)
('expenditur', 251)
('spot', 250)
('favour', 250)
('movement', 250)
('rest', 249)
('consult', 248)
('avoid', 248)
(u'temporari', 248)
('arabia', 248)
(u'violat', 248)
('object', 248)
('richard', 248)
('pretax', 247)
('opportun', 247)
('cargo', 247)
('worldwid', 246)
('duti', 246)
('feet', 246)
(u'liabil', 245)
('formal', 245)
('win', 245)
('renew', 244)
('congression', 244)
(u'refineri', 244)
(u'organis', 244)
('callabl', 244)
('size', 244)
('stimul', 244)
('singl', 244)
('spread', 243)
('remov', 243)
(u'oblig', 243)
('royal', 242)
('date', 242)
(u'fire', 242)
('video', 241)
('maiz', 241)
('global', 240)
('matter', 240)
('interven', 240)
('minu', 240)
('rain', 240)
('failur', 239)
('miyazawa', 239)
('promot', 239)
('syndic', 239)
(u'reorgan', 238)
(u'wholli', 238)
('wednesday', 237)
(u'partli', 237)
('seriou', 237)
(u'locat', 236)
(u'doubl', 236)
('shell', 236)
('winter', 235)
('feed', 235)
(u'preliminari', 235)
('conduct', 234)
('compris', 234)
('threaten', 232)
('extens', 231)
('survey', 231)
('settl', 231)
('afternoon', 230)
('merg', 230)
('nomin', 228)
('bancorp', 228)
('affair', 228)
('spokeswoman', 228)
('curb', 227)
('david', 227)
('narrow', 227)
('coal', 227)
('thing', 227)
('offshor', 227)
('item', 227)
('approach', 227)
('speak', 227)
('republican', 226)
(u'counti', 226)
('present', 226)
('assum', 225)
('resum', 225)
('pend', 225)
('bonu', 225)
('speech', 225)
('wait', 225)
('shortag', 224)
('idea', 224)
('lb', 224)
('four', 224)
('thursday', 224)
(u'proceed', 224)
('middl', 224)
('boe', 223)
('respond', 223)
('enhanc', 222)
('maximum', 222)
('equival', 222)
('sea', 222)
('identifi', 222)
('strengthen', 222)
('biggest', 222)
('tradit', 221)
(u'integr', 221)
('ccc', 221)
(u'entir', 221)
('station', 220)
('remark', 220)
('subcommitte', 220)
('fundament', 220)
('stabl', 219)
('redempt', 219)
('bag', 219)
('bear', 219)
('elimin', 218)
(u'liber', 218)
('brought', 218)
('withdraw', 217)
('favor', 217)
('defend', 217)
('coast', 217)
('bushel', 217)
('san', 217)
(u'deputi', 217)
('michael', 216)
(u'sever', 216)
('stage', 216)
('appoint', 216)
('solut', 216)
('scheme', 216)
('summer', 216)
('lyng', 216)
('occur', 215)
('promis', 215)
('pennzoil', 215)
('d', 215)
('fact', 215)
('shift', 215)
('suffer', 215)
('though', 215)
('district', 215)
('appropri', 214)
('chanc', 214)
('flight', 213)
('versu', 213)
('floor', 213)
('opinion', 213)
('cumul', 212)
('textil', 212)
(u'instal', 211)
(u'newli', 211)
(u'concentr', 211)
('whose', 211)
('hugh', 210)
('chines', 210)
('stabilis', 210)
('whole', 210)
('togeth', 210)
('italian', 210)
('lehman', 210)
('difficulti', 210)
('anti', 209)
('variou', 209)
('extern', 209)
('twa', 209)
('asia', 209)
('weekend', 208)
('affect', 208)
('panel', 208)
('plu', 208)
('off', 207)
('strength', 207)
('hutton', 207)
('via', 207)
('brown', 207)
('summit', 206)
('palm', 206)
('univers', 206)
('rig', 206)
('gmt', 205)
(u'abil', 205)
('sanction', 205)
('provision', 205)
('ore', 204)
('island', 204)
('differ', 204)
('oecd', 203)
('drexel', 203)
('fight', 203)
('cyclop', 203)
('gasolin', 203)
('break', 203)
('nippon', 202)
('rumor', 202)
('buyout', 202)
('handl', 202)
('feel', 201)
('att', 201)
('upgrad', 201)
('stockhold', 200)
('revers', 199)
('act', 199)
('neg', 199)
('attend', 199)
('funaro', 199)
('compet', 199)
('lloyd', 198)
('hog', 198)
('stanley', 198)
('citicorp', 198)
(u'coordin', 197)
('contain', 197)
('sought', 196)
('follow', 196)
('submit', 196)
('affirm', 196)
('enabl', 196)
('lack', 196)
('incent', 195)
('drive', 195)
('spring', 195)
('passeng', 195)
('huge', 194)
('compon', 194)
(u'readi', 194)
('moscow', 194)
('sach', 193)
('forward', 193)
('recov', 193)
('flexibl', 193)
('went', 193)
('warner', 193)
('gnp', 192)
('doubt', 192)
('ico', 192)
('imbal', 191)
('document', 191)
('malaysia', 191)
('minor', 191)
(u'scale', 191)
('dow', 190)
('smith', 190)
('radio', 189)
('social', 189)
('lose', 188)
('swap', 188)
('charter', 188)
('depress', 188)
('toronto', 188)
(u'bodi', 188)
('stay', 187)
('marin', 187)
('draft', 187)
('decreas', 186)
('insid', 186)
('protest', 186)
('resist', 186)
(u'moder', 186)
('deliv', 186)
('patent', 185)
('calendar', 185)
('card', 185)
('ownership', 185)
(u'calcul', 184)
(u'ordinari', 184)
('goldman', 184)
('johnson', 184)
('kuwait', 184)
('abroad', 183)
('goal', 183)
('optimist', 183)
('centr', 183)
('draw', 183)
('ban', 183)
('ldp', 182)
('tranch', 181)
('digit', 181)
('bureau', 181)
('pledg', 181)
('atlant', 181)
('portfolio', 181)
('tin', 181)
('assur', 180)
('owner', 180)
('cbt', 180)
('ceil', 179)
('recess', 179)
('relief', 179)
('storag', 179)
('mobil', 178)
('defenc', 178)
('broadcast', 178)
('portion', 178)
('dixon', 178)
('placement', 177)
('hurt', 177)
('may', 177)
('dougla', 177)
('illinoi', 177)
('chase', 177)
(u'alloc', 177)
('welcom', 176)
('ground', 176)
('colombia', 176)
('attribut', 176)
('explain', 175)
('select', 175)
('river', 175)
('describ', 175)
('thailand', 174)
('conclud', 174)
(u'worri', 174)
('thought', 174)
('wast', 174)
('challeng', 174)
('pension', 173)
('vessel', 173)
('lender', 173)
('barley', 172)
('stop', 172)
('meat', 172)
('florida', 172)
('merchant', 172)
('raw', 172)
('auto', 171)
('prompt', 171)
(u'write', 171)
('cabinet', 171)
('monitor', 170)
('sun', 170)
('larger', 170)
('peru', 170)
(u'factori', 170)
('bours', 169)
('sheet', 169)
('provinc', 169)
('exposur', 168)
('peso', 168)
('arab', 168)
(u'restat', 168)
('cours', 168)
('fresh', 167)
('team', 166)
('belgian', 166)
('sept', 166)
('succeed', 166)
('consortium', 166)
('six', 166)
('brand', 166)
('grew', 165)
(u'inform', 165)
('freez', 165)
('evid', 165)
('turkey', 164)
('play', 164)
('gdp', 164)
('ohio', 163)
(u'uncertainti', 163)
('wholesal', 163)
(u'deregul', 163)
('nasdaq', 163)
('zinc', 163)
(u'compens', 163)
('campaign', 163)
('tie', 163)
(u'purol', 162)
('highest', 162)
('programm', 162)
('user', 162)
('tool', 162)
('re', 161)
('compromis', 161)
(u'prove', 161)
('asian', 161)
('kill', 161)
('airbu', 160)
('stoltenberg', 160)
('adb', 160)
('smaller', 160)
('stress', 160)
('nyse', 160)
('soft', 160)
('debat', 159)
('row', 159)
('site', 159)
(u'secondari', 159)
('plane', 159)
('tanker', 158)
(u'evalu', 158)
('supplier', 158)
('hectar', 158)
('veto', 158)
('complaint', 158)
('interbank', 157)
('weight', 157)
('respect', 157)
('switch', 157)
('fat', 157)
('c', 157)
(u'advisori', 156)
('aluminium', 156)
('laboratori', 156)
('mutual', 156)
('ussr', 155)
('understand', 155)
('carrier', 155)
('happen', 155)
('georg', 155)
(u'dri', 155)
('lire', 155)
('sustain', 155)
('pharmaceut', 154)
('advantag', 154)
('pursu', 154)
('t', 154)
('fluctuat', 154)
(u'assembl', 154)
('hospit', 154)
('interst', 154)
('built', 154)
('room', 153)
(u'shortli', 153)
('type', 153)
('multi', 153)
('quebec', 153)
('procedur', 152)
('aggress', 152)
('cftc', 152)
('collaps', 152)
('risen', 152)
('broad', 151)
(u'extrem', 151)
('baldrig', 151)
('protectionist', 151)
('republ', 151)
('stood', 151)
('louvr', 151)
('philip', 151)
('acreag', 151)
('focu', 151)
('leverag', 150)
('kind', 150)
('santa', 150)
('ongpin', 150)
('ensur', 150)
(u'underli', 150)
('so', 150)
('kilo', 150)
('interim', 149)
('cancel', 149)
('counter', 149)
('argu', 149)
('judg', 149)
('borg', 148)
('sweden', 148)
('miller', 148)
('al', 148)
('bad', 148)
('space', 148)
('finish', 148)
('entitl', 148)
('exxon', 148)
('ten', 148)
('navi', 148)
('lambert', 148)
('thai', 148)
('howard', 148)
('sole', 147)
('headquart', 147)
('strateg', 147)
('contact', 147)
('match', 147)
('piedmont', 147)
('address', 146)
('gilt', 146)
(u'effici', 146)
(u'jefferi', 146)
('upward', 146)
('caesar', 146)
('licenc', 146)
('club', 146)
('nigeria', 146)
('receipt', 145)
('speed', 145)
('switzerland', 145)
('yugoslavia', 145)
('netherland', 145)
('minut', 145)
('shultz', 145)
('threat', 145)
('manhattan', 144)
('rand', 144)
('argentin', 144)
('veget', 144)
('surpris', 144)
('shelf', 144)
(u'partial', 144)
('tough', 144)
('reaction', 144)
('membership', 143)
('cubic', 143)
('eventu', 143)
('freight', 143)
('assess', 143)
('chapter', 143)
('egypt', 143)
('statu', 143)
('over', 143)
('modest', 142)
('iraqi', 142)
('reynold', 142)
('bilater', 142)
('poehl', 142)
('band', 142)
('privatis', 142)
('diseas', 142)
('f', 142)
('spanish', 142)
('csr', 142)
('houston', 141)
('norway', 141)
('overnight', 141)
('tell', 141)
('virtual', 141)
('rout', 141)
('mix', 141)
('method', 141)
('saturday', 140)
('supermarket', 140)
('treatment', 140)
('lake', 140)
('shop', 140)
('grower', 140)
('upon', 140)
('phase', 140)
('agent', 140)
('tighten', 140)
('roll', 139)
('jersey', 139)
('expert', 138)
('burnham', 138)
('taft', 138)
('lo', 138)
('gap', 138)
('accru', 138)
('bar', 138)
('choic', 138)
('suspens', 138)
('cereal', 137)
('black', 137)
('dispos', 137)
('cross', 137)
(u'directli', 137)
('smelter', 137)
('unabl', 137)
('repli', 137)
('bankamerica', 136)
('ralli', 136)
('fair', 136)
('libor', 136)
('polic', 136)
('sunday', 136)
(u'appreci', 136)
('complex', 136)
('jet', 136)
('scandal', 136)
('labor', 136)
('pakistan', 136)
('angel', 135)
('aerospac', 135)
('volatil', 135)
('throughout', 135)
('noranda', 135)
('arriv', 135)
('restor', 134)
(u'usual', 134)
('danger', 134)
('michigan', 134)
('diversifi', 133)
('drought', 133)
('jone', 133)
(u'troubl', 133)
(u'armi', 133)
(u'examin', 133)
('aug', 132)
('malaysian', 132)
('zero', 132)
(u'circul', 132)
(u'dairi', 132)
('steer', 132)
(u'recapit', 132)
('airport', 132)
('advertis', 132)
('repair', 132)
('stronger', 132)
('rebat', 132)
('client', 131)
(u'increasingli', 131)
('dismiss', 131)
('manila', 131)
('icco', 131)
('postpon', 131)
('trigger', 130)
('seven', 130)
('outlin', 130)
('fine', 130)
('indian', 130)
('lowest', 130)
('fleet', 130)
('travel', 129)
('entertain', 129)
('influenc', 129)
('heat', 129)
('calif', 128)
('sentiment', 128)
('chancellor', 128)
('put', 128)
('lawyer', 128)
('oilse', 128)
('stem', 128)
('bulk', 128)
('elabor', 128)
('presidenti', 128)
('coastal', 128)
('justic', 127)
('deutsch', 127)
('wilson', 127)
('adequ', 127)
(u'owe', 127)
('check', 127)
('writedown', 127)
('battl', 127)
('differenti', 127)
('miti', 127)
('traffic', 126)
('airway', 126)
('harri', 126)
('belgium', 126)
('reaffirm', 126)
('levi', 126)
('earthquak', 126)
('charl', 125)
('greenspan', 125)
('environ', 125)
('swedish', 125)
('featur', 125)
('environment', 125)
